#{"t_start": 1713106215.168335, "env_id": null}
r,l,t
3652.326402,1428,13738.800064
1849.973954,1428,13742.264967
-228.453598,1428,13745.663623
-174.368691,1428,13749.070854
1381.746204,1428,13752.510653
2289.750537,1428,13756.063518
1539.238989,1428,13759.464426
696.345117,1428,13762.872972
2433.58586,1428,13766.317849
2999.199442,1428,13769.723286
4223.836597,1428,13773.155604
3600.056855,1428,13776.647241
1326.535168,1428,13780.063362
-496.254885,1428,13783.457426
627.874131,1428,13786.86204
3915.104007,1428,13790.271559
1374.931193,1428,13793.91799
2995.084244,1428,13797.372015
170.870296,1428,13800.767343
2649.421364,1428,13804.202436
493.077699,1428,13807.650135
-346.133046,1428,13811.080957
836.093862,1428,13814.489067
-304.255876,1428,13817.889926
4195.910042,1428,13821.349454
1648.90609,1428,13824.846996
3949.181639,1428,13828.29029
369.843547,1428,13831.727533
489.862379,1428,13835.127735
1385.228653,1428,13838.59339
2332.919151,1428,13842.052392
2477.610857,1428,13845.471622
1754.982486,1428,13848.903994
1923.826843,1428,13852.340155
3161.820253,1428,13855.793903
1425.672684,1428,13859.227894
4790.577151,1428,13862.676785
-2.064056,1428,13866.113864
2313.762308,1428,13869.545789
3213.329039,1428,13872.966208
2326.544733,1428,13876.383632
1402.216542,1428,13879.803112
1179.903094,1428,13883.270723
3161.479359,1428,13886.724118
-338.515373,1428,13890.105753
5569.542324,1428,13893.608099
-491.762291,1428,13897.124613
871.542066,1428,13900.62516
275.937639,1428,13904.088701
3722.395617,1428,13907.513356
2153.054869,1428,13910.955388
5585.316909,1428,13914.433418
1917.857207,1428,13917.869859
3745.155605,1428,13921.313404
-462.289515,1428,13924.707822
-418.787444,1428,13928.09095
301.060196,1428,13931.72621
2995.236045,1428,13935.208493
-383.198102,1428,13938.677107
3393.620898,1428,13942.120362
247.933938,1428,13945.543528
1615.524708,1428,13949.002716
1419.380294,1428,13952.415929
1995.094527,1428,13955.857576
2506.438671,1428,13959.27913
5041.915836,1428,13962.781247
833.883919,1428,13966.174809
-191.401471,1428,13969.606244
1157.947645,1428,13973.032352
3113.231062,1428,13976.535198
4393.18981,1428,13979.972798
116.685728,1428,13983.39288
-246.30177,1428,13986.785228
860.874367,1428,13990.215507
-516.045824,1428,13993.74766
245.558962,1428,13997.157855
1313.376272,1428,14000.594347
3133.243829,1428,14003.992817
485.822822,1428,14007.387898
3023.613094,1428,14010.825321
2225.570859,1428,14014.376067
3029.04716,1428,14017.815673
1125.298018,1428,14021.291993
595.298717,1428,14024.729712
1609.288849,1428,14028.156803
4844.878963,1428,14031.633152
-150.879287,1428,14035.039929
3192.246349,1428,14038.542878
-188.884095,1428,14041.954816
-93.643551,1428,14045.361188
3243.846395,1428,14048.800017
683.606463,1428,14052.228823
2591.824096,1428,14055.7294
4411.804739,1428,14059.204643
3536.087173,1428,14062.652333
2662.983002,1428,14066.209841
3196.362393,1428,14069.847815
2870.956492,1428,14073.32275
2083.020645,1428,14076.758664
-612.717616,1428,14080.147966
-295.46102,1428,14083.566162
-193.879431,1428,14086.980007
3574.550132,1428,14090.454892
51.109816,1428,14093.843864
-562.505653,1428,14097.285934
3255.740985,1428,14100.733736
2786.091615,1428,14104.178815
-707.94288,1428,14107.589132
4344.554821,1428,14111.106178
1162.900079,1428,14114.546996
-491.800309,1428,14117.953766
3012.082998,1428,14121.407005
1571.349536,1428,14124.923763
2589.087156,1428,14128.400719
1266.916007,1428,14131.831146
2892.41073,1428,14135.24763
185.821838,1428,14138.665191
2102.105859,1428,14142.109113
1160.6202,1428,14145.612154
361.050332,1428,14149.075997
4212.142782,1428,14152.598604
2704.054982,1428,14156.048949
1753.13144,1428,14159.464361
644.666503,1428,14162.876777
-546.461722,1428,14166.278574
2743.961921,1428,14169.723948
-111.649144,1428,14173.187792
-741.390846,1428,14176.613528
3474.130467,1428,14180.123822
3793.70815,1428,14183.563672
525.959413,1428,14186.98375
3109.332677,1428,14190.444771
1258.218591,1428,14193.882335
660.705959,1428,14197.298738
1348.720212,1428,14200.722755
6265.156734,1428,14204.187894
1582.663405,1428,14207.835693
1934.688623,1428,14211.290703
-137.358097,1428,14214.74266
5220.350311,1428,14218.174695
5100.324107,1428,14221.621748
2778.549388,1428,14225.046853
-350.650975,1428,14228.454676
725.728704,1428,14231.87398
4126.663137,1428,14235.335009
-435.758271,1428,14238.752561
1094.754514,1428,14242.242795
5352.747062,1428,14245.671099
1770.234986,1428,14249.125891
379.272748,1428,14252.524781
782.733319,1428,14255.960592
1938.587153,1428,14259.391693
377.198531,1428,14262.862097
1294.670193,1428,14266.265163
425.032033,1428,14269.701508
45.505247,1428,14273.126103
2115.454446,1428,14276.584798
-511.322589,1428,14279.99905
1016.875483,1428,14283.429679
-371.81392,1428,14286.849697
-385.580297,1428,14290.219566
928.396895,1428,14293.702947
1766.084762,1428,14297.125158
2559.037628,1428,14300.599751
1967.515045,1428,14304.004122
3074.440071,1428,14307.426286
5041.37218,1428,14310.891716
2451.382251,1428,14314.321642
-190.208367,1428,14317.733947
145.825829,1428,14321.122507
1644.377269,1428,14324.598644
-537.702122,1428,14327.98102
3483.306149,1428,14331.448108
3658.684794,1428,14334.961766
2043.831705,1428,14338.403401
3882.615365,1428,14341.843575
3030.207502,1428,14345.472159
-682.390578,1428,14348.955936
2468.85471,1428,14352.417056
528.37485,1428,14355.833743
134.678558,1428,14359.278335
2790.848938,1428,14362.729967
2091.366523,1428,14366.142503
1287.175445,1428,14369.567248
3671.417107,1428,14373.058008
-152.597488,1428,14376.448475
2158.311124,1428,14379.932248
2071.390305,1428,14383.375546
643.844976,1428,14386.851908
2525.145489,1428,14390.302883
-1381.144951,1428,14393.687871
825.816453,1428,14397.119258
2689.85857,1428,14400.563355
2163.183799,1428,14403.985092
-603.207973,1428,14407.422035
-93.532616,1428,14410.832967
1979.711394,1428,14414.309785
1872.463683,1428,14417.732433
2340.787843,1428,14421.16376
499.185925,1428,14424.583551
1923.475466,1428,14428.000255
-585.137494,1428,14431.4194
-107.832666,1428,14434.832578
5171.49024,1428,14438.287021
3080.329423,1428,14441.741195
1366.595929,1428,14445.180573
61.722946,1428,14448.604121
1044.467397,1428,14452.086649
388.997562,1428,14455.519711
2714.935876,1428,14459.006483
2572.974674,1428,14462.441025
1665.322469,1428,14465.925387
3864.451245,1428,14469.39385
1938.657991,1428,14472.878504
1733.087194,1428,14476.32004
2391.347304,1428,14479.762158
605.359824,1428,14483.273992
1474.564334,1428,14486.868108
2089.617345,1428,14490.357013
-235.303336,1428,14493.757194
1545.874776,1428,14497.270631
1850.231957,1428,14500.764031
1592.710568,1428,14504.17537
2601.334217,1428,14507.63817
-518.702328,1428,14511.019831
3318.203189,1428,14514.429693
148.324007,1428,14517.847832
2881.816012,1428,14521.291521
60.027946,1428,14524.720981
1345.055392,1428,14528.162078
4450.695398,1428,14531.565309
4950.310702,1428,14535.077728
1170.042816,1428,14538.502469
85.50467,1428,14541.918754
1737.894798,1428,14545.338023
2990.055692,1428,14548.776769
3505.150367,1428,14552.215132
58.705846,1428,14555.730151
-132.284209,1428,14559.168379
2990.074285,1428,14562.664657
2384.945064,1428,14566.123807
-276.605259,1428,14569.545277
850.693727,1428,14572.983073
620.562704,1428,14576.427869
-105.972136,1428,14579.849761
3282.613755,1428,14583.272195
3126.619594,1428,14586.720101
2039.830517,1428,14590.133035
4721.610581,1428,14593.559784
1340.275117,1428,14597.001462
2915.002201,1428,14600.469827
884.376117,1428,14603.921271
-1401.627172,1428,14607.345857
-624.812144,1428,14610.770409
2062.174631,1428,14614.255517
-725.396481,1428,14617.660901
2507.919168,1428,14621.282491
2042.755539,1428,14624.80008
3906.272268,1428,14628.216594
1439.243982,1428,14631.677517
123.370436,1428,14635.115297
2644.566583,1428,14638.569392
4983.909279,1428,14642.027041
-165.57559,1428,14645.437888
798.051396,1428,14648.879916
-652.221561,1428,14652.290655
1144.282697,1428,14655.726397
830.009712,1428,14659.127192
3513.267359,1428,14662.584979
-399.786615,1428,14665.99967
4124.987281,1428,14669.458838
3489.028318,1428,14672.919335
2911.705961,1428,14676.362402
-189.656962,1428,14679.769143
78.586329,1428,14683.153624
338.950071,1428,14686.583325
4351.909266,1428,14690.030961
3286.08968,1428,14693.494934
-340.991621,1428,14696.902318
1867.6312,1428,14700.32003
1318.592057,1428,14703.742068
-737.948459,1428,14707.124168
3925.344014,1428,14710.582581
3713.904486,1428,14714.036749
1576.739434,1428,14717.467052
101.935068,1428,14720.841264
1209.365558,1428,14724.302834
2352.061666,1428,14727.710869
3548.73248,1428,14731.132243
25.909988,1428,14734.498885
3916.745257,1428,14737.909957
2369.900585,1428,14741.350263
689.643155,1428,14744.757317
-225.484577,1428,14748.163383
3245.593702,1428,14751.630147
4905.956993,1428,14755.102485
-127.686598,1428,14758.705082
-214.46703,1428,14762.114023
2324.520542,1428,14765.573253
2471.006019,1428,14768.962823
-267.718498,1428,14772.362271
819.068168,1428,14775.828106
-382.932097,1428,14779.295205
-273.840844,1428,14782.733176
-530.017911,1428,14786.140317
6189.800736,1428,14789.642073
3951.459561,1428,14793.106722
3273.192341,1428,14796.563823
637.752227,1428,14800.043426
4550.734617,1428,14803.528957
954.347572,1428,14806.956304
2789.358609,1428,14810.448092
2534.279075,1428,14813.893147
1401.873106,1428,14817.319438
-466.666936,1428,14820.716861
219.14983,1428,14824.114205
-216.489726,1428,14827.559083
2976.903006,1428,14830.983821
1881.861346,1428,14834.411701
-350.450116,1428,14837.799211
2586.021249,1428,14841.261358
-364.11816,1428,14844.682596
4327.833387,1428,14848.171452
182.191398,1428,14851.604488
119.719383,1428,14855.016708
674.376506,1428,14858.409541
1903.023283,1428,14861.8518
2572.715237,1428,14865.306225
1333.732084,1428,14868.748796
49.435865,1428,14872.210984
1504.676146,1428,14875.650037
1160.051318,1428,14879.072745
1973.457942,1428,14882.523238
-515.855212,1428,14885.945308
-265.249577,1428,14889.332532
2780.895416,1428,14892.78791
807.258545,1428,14896.214164
-207.9873,1428,14899.893194
1193.596682,1428,14903.317179
695.154086,1428,14906.747128
3967.514837,1428,14910.19204
-34.160513,1428,14913.601976
512.82651,1428,14917.032145
1561.758008,1428,14920.523878
-225.328124,1428,14923.95997
2738.867587,1428,14927.428224
2731.621329,1428,14930.876633
1944.817351,1428,14934.316412
-173.63327,1428,14937.734614
1866.900959,1428,14941.161392
3464.062918,1428,14944.653604
5883.588074,1428,14948.108036
1521.067193,1428,14951.546551
636.715005,1428,14954.961496
-290.278494,1428,14958.444487
366.817181,1428,14961.873942
1961.709825,1428,14965.327394
-765.875796,1428,14968.71448
3569.936185,1428,14972.175079
4666.044607,1428,14975.616657
1840.074055,1428,14979.031713
3117.898989,1428,14982.535107
12.100017,1428,14985.971791
2776.663823,1428,14989.41444
4215.195786,1428,14992.913323
-88.416309,1428,14996.371756
259.118458,1428,14999.799587
-72.501478,1428,15003.187165
1221.392276,1428,15006.607574
-416.944719,1428,15010.016532
-122.412611,1428,15013.461965
4014.575801,1428,15016.907951
3513.216224,1428,15020.40233
926.651692,1428,15023.850717
-181.124958,1428,15027.317351
4062.901145,1428,15030.797286
-608.456994,1428,15034.256499
1283.706445,1428,15037.861685
1582.400412,1428,15041.3206
1609.751547,1428,15044.755028
2264.25068,1428,15048.192465
-401.566614,1428,15051.664648
-37.176555,1428,15055.121172
-36.460086,1428,15058.511687
1619.065797,1428,15061.972726
5326.826466,1428,15065.440062
2808.930987,1428,15068.874816
2858.503402,1428,15072.346565
1813.696927,1428,15075.772752
2199.497029,1428,15079.230382
-127.69733,1428,15082.654034
1973.513712,1428,15086.139491
2337.826487,1428,15089.593248
2206.204057,1428,15093.082873
773.170831,1428,15096.516528
1235.297465,1428,15099.950835
389.773817,1428,15103.375733
1150.145678,1428,15106.778905
4702.708156,1428,15110.258544
-193.460239,1428,15113.661556
1925.319536,1428,15117.091571
2420.976397,1428,15120.599921
3771.80099,1428,15124.08544
5580.874426,1428,15127.542615
1787.526911,1428,15130.958349
1948.177146,1428,15134.362363
1717.725613,1428,15137.80703
66.804055,1428,15141.217184
529.063167,1428,15144.642577
2499.288163,1428,15148.079956
2613.496095,1428,15151.536888
-76.029801,1428,15154.979781
1287.097784,1428,15158.418817
333.410246,1428,15161.822047
3741.976629,1428,15165.262299
4610.924286,1428,15168.721939
3668.274191,1428,15172.358744
4790.846418,1428,15175.8642
5036.172493,1428,15179.383284
-3.330446,1428,15182.817863
885.77072,1428,15186.216454
-263.273122,1428,15189.611754
-540.450317,1428,15193.02068
1647.196277,1428,15196.467458
2616.943827,1428,15199.893217
2963.615277,1428,15203.338032
1788.662609,1428,15206.771608
1151.988457,1428,15210.189903
2621.302004,1428,15213.654813
-340.14291,1428,15217.048301
3645.791711,1428,15220.462515
-294.614322,1428,15223.871036
-667.450013,1428,15227.288276
3882.561974,1428,15230.728912
2194.350859,1428,15234.165832
3571.968019,1428,15237.611293
3425.61579,1428,15241.065427
3367.49113,1428,15244.519263
2308.91762,1428,15247.933667
4517.512474,1428,15251.432062
1952.930243,1428,15254.850197
-565.767424,1428,15258.254589
2696.942411,1428,15261.697643
418.902376,1428,15265.129488
1190.061692,1428,15268.552356
1644.880893,1428,15271.976825
4035.607783,1428,15275.467227
6283.400588,1428,15278.917497
3597.928551,1428,15282.361959
2753.695659,1428,15285.825688
-260.603124,1428,15289.244152
1473.43664,1428,15292.7314
-132.537857,1428,15296.159851
1955.744976,1428,15299.60594
4190.2599,1428,15303.051686
-322.605695,1428,15306.444424
1213.800056,1428,15310.121098
3303.71493,1428,15313.585812
1467.597802,1428,15317.004801
4913.875549,1428,15320.478106
2036.785498,1428,15323.94164
119.067055,1428,15327.391738
1730.946031,1428,15330.816361
718.385647,1428,15334.224926
-431.82421,1428,15337.615888
392.245522,1428,15341.075588
1654.589463,1428,15344.494557
4134.033237,1428,15347.930672
1918.027324,1428,15351.36378
3494.305762,1428,15354.831245
-220.754315,1428,15358.243606
4798.18155,1428,15361.716572
2632.292629,1428,15365.167098
1346.905268,1428,15368.571175
1790.302286,1428,15372.000407
1251.916227,1428,15375.466678
2675.115867,1428,15378.953921
4190.433996,1428,15382.470588
-237.565147,1428,15385.896194
2196.853688,1428,15389.364815
3840.10829,1428,15392.783751
-8.136983,1428,15396.190695
960.884676,1428,15399.62694
-544.488672,1428,15403.038189
249.414401,1428,15406.491916
464.761725,1428,15409.899117
1230.64942,1428,15413.302458
2682.632048,1428,15416.742963
1945.030431,1428,15420.203886
1642.916942,1428,15423.681053
-714.387511,1428,15427.102495
3987.961877,1428,15430.606486
1991.555339,1428,15434.067712
-346.599099,1428,15437.487668
5891.410378,1428,15441.003138
2687.550056,1428,15444.452994
255.142269,1428,15448.126971
4572.507517,1428,15451.582107
3815.061748,1428,15455.010414
4348.905567,1428,15458.502773
2796.045343,1428,15461.968435
-684.570309,1428,15465.400643
3637.797146,1428,15468.841523
1059.463901,1428,15472.248051
186.600423,1428,15475.688246
1797.932921,1428,15479.140601
469.807181,1428,15482.571951
3423.318976,1428,15486.115612
1353.890089,1428,15489.548208
2709.025602,1428,15493.005153
2460.462117,1428,15496.464363
34.66782,1428,15499.905676
2951.474354,1428,15503.387176
1725.091345,1428,15506.78971
2874.4884,1428,15510.225748
2868.087248,1428,15513.644532
1470.743319,1428,15517.056201
-100.555323,1428,15520.47524
-177.831477,1428,15523.952487
942.803458,1428,15527.422013
299.107513,1428,15530.869632
-405.695321,1428,15534.369054
-471.856147,1428,15537.792131
1626.763539,1428,15541.231111
2389.106522,1428,15544.673739
378.096518,1428,15548.077275
579.898994,1428,15551.489063
3218.883426,1428,15555.003014
-146.612712,1428,15558.410186
-89.628991,1428,15561.854095
1251.761543,1428,15565.277973
-127.488064,1428,15568.696253
655.614024,1428,15572.14792
628.573542,1428,15575.563606
-3.103242,1428,15578.995054
2948.113293,1428,15582.480128
-290.345773,1428,15586.167017
1405.730175,1428,15589.585123
91.765358,1428,15593.004275
2294.636338,1428,15596.48017
4213.793796,1428,15599.932073
914.904284,1428,15603.348004
3904.524475,1428,15606.837083
-402.408523,1428,15610.248973
4938.499537,1428,15613.695937
3084.822609,1428,15617.14447
2302.937753,1428,15620.566339
4618.71368,1428,15623.988938
-563.318205,1428,15627.385991
2826.435011,1428,15630.912127
4499.172335,1428,15634.378057
3224.773276,1428,15637.799948
565.129805,1428,15641.227089
5426.899119,1428,15644.752334
2909.00229,1428,15648.238049
-63.106194,1428,15651.646028
2650.308417,1428,15655.109692
-70.167299,1428,15658.511615
2542.333399,1428,15661.990503
-255.902237,1428,15665.39123
3004.212391,1428,15668.842634
1252.50873,1428,15672.307048
93.506712,1428,15675.732387
4440.318516,1428,15679.237731
883.076359,1428,15682.658508
776.273795,1428,15686.137983
3478.758805,1428,15689.593832
2685.129892,1428,15693.039108
4491.90397,1428,15696.480055
3199.390022,1428,15699.94626
2972.539692,1428,15703.361704
-445.153052,1428,15706.786519
117.850755,1428,15710.183069
1172.563901,1428,15713.618466
2496.876992,1428,15717.050102
1643.665066,1428,15720.483825
756.739219,1428,15723.938312
2852.975877,1428,15727.584282
4661.230494,1428,15731.041874
928.409372,1428,15734.48169
-200.702161,1428,15737.919442
135.638704,1428,15741.333107
2905.836675,1428,15744.770697
2645.487523,1428,15748.188144
892.687329,1428,15751.648804
213.00017,1428,15755.062214
-373.884988,1428,15758.473537
1539.821756,1428,15761.909613
3498.47118,1428,15765.370024
556.038573,1428,15768.797742
29.341525,1428,15772.22492
113.546283,1428,15775.608918
-418.151992,1428,15779.011317
4033.282297,1428,15782.460388
1573.085445,1428,15785.895707
128.912458,1428,15789.292657
2286.689856,1428,15792.7252
5058.480034,1428,15796.162519
-182.720004,1428,15799.553235
57.310365,1428,15803.044056
502.736393,1428,15806.505602
3913.459073,1428,15809.950644
1220.038286,1428,15813.391073
1001.465501,1428,15816.811398
329.26108,1428,15820.207674
6576.258189,1428,15823.699428
233.091169,1428,15827.129117
3246.45844,1428,15830.670556
-201.7572,1428,15834.111509
2941.678953,1428,15837.600038
4161.969271,1428,15841.032676
1920.096188,1428,15844.449584
841.542693,1428,15847.899534
3285.119516,1428,15851.342921
1751.412441,1428,15854.848475
1938.954978,1428,15858.261705
3913.671384,1428,15861.681705
1748.916873,1428,15865.314081
1151.155454,1428,15868.730089
4548.137072,1428,15872.184088
-78.258414,1428,15875.625795
1771.507649,1428,15879.101377
1199.667191,1428,15882.509713
648.759212,1428,15885.931771
272.516388,1428,15889.32532
-100.532178,1428,15892.737813
1109.86409,1428,15896.217657
3883.083598,1428,15899.676832
2352.611836,1428,15903.090454
1799.360617,1428,15906.495003
1448.191617,1428,15909.907518
2526.411037,1428,15913.355176
2636.572886,1428,15916.792083
4221.608107,1428,15920.23644
4169.50305,1428,15923.769489
2528.232611,1428,15927.180966
3404.229546,1428,15930.685037
1379.474109,1428,15934.120701
3531.445474,1428,15937.554956
2000.918604,1428,15940.950655
419.232899,1428,15944.425871
-62.573074,1428,15947.872107
71.97882,1428,15951.287275
2041.300498,1428,15954.699333
290.029524,1428,15958.117025
-182.370437,1428,15961.556564
1065.966846,1428,15964.967498
-105.028667,1428,15968.371207
864.333862,1428,15971.814622
1493.532417,1428,15975.225363
64.677084,1428,15978.650141
19.97943,1428,15982.073081
1494.897623,1428,15985.537084
550.022464,1428,15988.936867
443.62056,1428,15992.335915
-22.511648,1428,15995.750156
2145.710958,1428,15999.179453
-329.682511,1428,16002.836759
1259.39631,1428,16006.287164
-148.15549,1428,16009.71011
-88.501992,1428,16013.146757
710.748351,1428,16016.56256
2311.952583,1428,16019.976876
-266.560131,1428,16023.437571
822.690544,1428,16026.829479
3505.517487,1428,16030.278857
852.156128,1428,16033.712165
2535.461035,1428,16037.119143
2883.253925,1428,16040.523515
2341.058753,1428,16043.993101
1208.708133,1428,16047.410767
4897.414717,1428,16051.010476
1792.825762,1428,16054.466624
-489.407238,1428,16057.879322
2205.91659,1428,16061.31001
-531.335378,1428,16064.761049
-265.626774,1428,16068.199658
3852.949041,1428,16071.634805
4177.998572,1428,16075.040639
1615.277533,1428,16078.44472
2809.244063,1428,16081.916973
318.285096,1428,16085.317525
3258.848102,1428,16088.808275
414.583324,1428,16092.215164
1289.994533,1428,16095.624592
2466.14572,1428,16099.06853
298.278688,1428,16102.556575
630.474787,1428,16106.041344
1327.86908,1428,16109.485862
3013.478249,1428,16112.91988
-208.573316,1428,16116.355112
-607.183028,1428,16119.717756
-167.734104,1428,16123.14527
51.051818,1428,16126.589318
2068.762274,1428,16130.070267
1360.18586,1428,16133.51587
-148.132628,1428,16136.94279
2937.191577,1428,16140.551225
1096.480983,1428,16143.994288
1209.409204,1428,16147.396451
2239.994086,1428,16150.814799
2898.649139,1428,16154.231579
-85.977986,1428,16157.602096
4217.304061,1428,16161.076693
3437.999135,1428,16164.512319
-143.98846,1428,16167.899437
1055.372159,1428,16171.330446
2277.273611,1428,16174.739798
3845.238859,1428,16178.193388
392.74295,1428,16181.604284
2574.200295,1428,16185.062322
1266.905115,1428,16188.53253
1803.670625,1428,16192.022419
3386.293566,1428,16195.447239
3691.412328,1428,16198.897746
832.867822,1428,16202.440794
2033.813397,1428,16205.831086
387.570305,1428,16209.2364
4628.10537,1428,16212.700264
3982.041044,1428,16216.162356
-257.300491,1428,16219.611859
737.581249,1428,16223.076386
3343.600881,1428,16226.527957
1005.26568,1428,16229.997235
2273.778832,1428,16233.493416
2283.61939,1428,16236.906716
4585.763763,1428,16240.354729
2063.724369,1428,16243.814877
-526.539412,1428,16247.221167
237.447513,1428,16250.65329
1920.317826,1428,16254.062432
47.334725,1428,16257.489121
2030.387803,1428,16260.932809
246.655126,1428,16264.33362
-11.990062,1428,16267.751848
1806.860969,1428,16271.178643
3450.789475,1428,16274.645807
200.372365,1428,16278.304094
4287.619556,1428,16281.763455
672.623292,1428,16285.208053
507.611804,1428,16288.677544
2963.550374,1428,16292.125744
-121.454045,1428,16295.51363
3963.304127,1428,16298.978309
1669.562761,1428,16302.441086
25.976921,1428,16305.885637
431.630914,1428,16309.30057
-562.499326,1428,16312.751954
3113.694423,1428,16316.195207
4037.371942,1428,16319.643166
1905.747563,1428,16323.114128
2017.828551,1428,16326.540375
2414.413099,1428,16329.9687
1414.421981,1428,16333.380495
1355.951951,1428,16336.811032
2400.142306,1428,16340.257728
2513.30904,1428,16343.696343
4775.924636,1428,16347.168497
1171.074651,1428,16350.606712
498.51391,1428,16354.052016
1539.293089,1428,16357.442305
1576.492108,1428,16360.868511
4795.422637,1428,16364.311137
944.165141,1428,16367.766885
480.759995,1428,16371.188646
1506.584723,1428,16374.64603
-234.963472,1428,16378.02327
2908.490408,1428,16381.466317
-519.241883,1428,16384.871141
903.705259,1428,16388.254637
3339.507699,1428,16391.700177
3291.861646,1428,16395.156855
2675.649119,1428,16398.632934
2036.511806,1428,16402.127044
3692.816589,1428,16405.567741
713.073444,1428,16408.995352
-1143.195093,1428,16412.489228
2444.550037,1428,16416.161796
3322.030379,1428,16419.630927
2758.115126,1428,16423.03237
74.113535,1428,16426.45432
-338.99842,1428,16429.899751
4926.861423,1428,16433.365537
-609.482842,1428,16436.763852
1302.62055,1428,16440.17932
-585.890592,1428,16443.601753
2863.009899,1428,16447.016144
1437.103538,1428,16450.43684
2398.675713,1428,16453.891275
2255.722469,1428,16457.310856
4179.084769,1428,16460.73664
4810.055571,1428,16464.172136
751.329814,1428,16467.610193
2128.437572,1428,16471.037595
5117.562755,1428,16474.538255
246.337242,1428,16477.94003
-546.088633,1428,16481.333402
1039.152969,1428,16484.750553
2105.72126,1428,16488.183416
2518.427006,1428,16491.650978
814.136834,1428,16495.066155
1879.075413,1428,16498.541023
1169.232878,1428,16501.987406
560.687212,1428,16505.417104
1296.738696,1428,16508.849898
147.75666,1428,16512.343923
4539.146745,1428,16515.771954
-786.376039,1428,16519.192164
589.593762,1428,16522.603559
1698.127726,1428,16526.019175
796.183193,1428,16529.468611
-513.868454,1428,16532.86302
1853.25876,1428,16536.284673
2785.361893,1428,16539.702673
2066.25363,1428,16543.133053
-46.511029,1428,16546.516401
1970.423488,1428,16549.966179
1026.282126,1428,16553.632314
3967.412079,1428,16557.04412
-56.156123,1428,16560.460785
-100.280906,1428,16563.852583
-227.073013,1428,16567.266135
570.186366,1428,16570.679831
5686.206711,1428,16574.150868
2358.735972,1428,16577.59006
510.479305,1428,16581.017572
4521.039545,1428,16584.498363
4437.985032,1428,16587.920586
1520.877727,1428,16591.338911
652.13126,1428,16594.75755
706.42754,1428,16598.189336
3138.724116,1428,16601.661458
2747.261782,1428,16605.093255
742.837998,1428,16608.524477
2163.214382,1428,16611.945974
2762.348555,1428,16615.387705
2789.42671,1428,16618.864509
358.279548,1428,16622.286067
2480.222878,1428,16625.741774
1358.433729,1428,16629.154624
3122.681588,1428,16632.584574
1303.772774,1428,16635.991711
4537.511689,1428,16639.448314
109.230004,1428,16642.907474
3655.90293,1428,16646.379526
1727.990125,1428,16649.896697
39.059787,1428,16653.318733
-817.77433,1428,16656.696475
3416.027951,1428,16660.122369
2449.592097,1428,16663.565282
2405.525349,1428,16667.029986
-497.877456,1428,16670.412242
1848.32596,1428,16673.885252
-186.606907,1428,16677.270128
2101.419496,1428,16680.734845
2331.101521,1428,16684.200446
2492.841039,1428,16687.63275
1304.889274,1428,16691.243522
-174.653003,1428,16694.650289
4298.081382,1428,16698.089402
3856.667871,1428,16701.531878
782.642782,1428,16704.988035
3114.073006,1428,16708.391116
885.009903,1428,16711.798697
4562.914468,1428,16715.318678
1753.147051,1428,16718.770398
1497.202414,1428,16722.23504
2632.687319,1428,16725.67851
1787.307154,1428,16729.200102
2474.290611,1428,16732.702997
2665.138692,1428,16736.134706
2963.635711,1428,16739.611886
1742.841526,1428,16743.099988
3845.143756,1428,16746.661433
2394.049483,1428,16750.082327
2352.993383,1428,16753.544362
-200.984602,1428,16756.961456
4209.950637,1428,16760.442391
2641.161155,1428,16763.891958
2017.941551,1428,16767.366133
4961.338651,1428,16770.851164
2360.261314,1428,16774.293736
981.597806,1428,16777.755502
2050.467636,1428,16781.179269
-0.751373,1428,16784.605647
2848.490153,1428,16788.032609
401.284992,1428,16791.478065
-143.188755,1428,16794.859869
3671.87242,1428,16798.391631
314.184008,1428,16801.830357
2605.836081,1428,16805.285241
986.306199,1428,16808.762612
5028.43739,1428,16812.197634
2984.165843,1428,16815.650175
746.278371,1428,16819.064255
79.299161,1428,16822.489225
-871.844264,1428,16825.876806
2025.63018,1428,16829.511677
-237.439971,1428,16832.951576
-270.755417,1428,16836.333732
1652.164736,1428,16839.775138
-185.666299,1428,16843.148339
493.782671,1428,16846.716833
1866.868422,1428,16850.257853
2554.982645,1428,16853.696811
2776.550313,1428,16857.151442
-386.162513,1428,16860.568818
-43.117615,1428,16864.00034
1914.863072,1428,16867.44546
498.908754,1428,16870.922185
3525.752964,1428,16874.371351
4049.684363,1428,16877.850508
3108.77265,1428,16881.283441
3857.740557,1428,16884.757581
2988.947651,1428,16888.21183
240.047041,1428,16891.629477
1972.604734,1428,16895.101934
-389.69621,1428,16898.495127
-516.454255,1428,16901.878553
1353.313531,1428,16905.270756
-258.180029,1428,16908.697269
498.815975,1428,16912.109282
1609.973978,1428,16915.530447
-377.570904,1428,16918.949769
2752.964101,1428,16922.400791
3898.401257,1428,16925.85911
2488.138373,1428,16929.288704
5253.87756,1428,16932.757943
-228.333221,1428,16936.176629
3830.32588,1428,16939.632446
1429.963806,1428,16943.076688
1738.212743,1428,16946.485567
-751.540763,1428,16949.927414
-126.442981,1428,16953.344575
4479.221028,1428,16956.785033
2937.871391,1428,16960.20006
2483.205194,1428,16963.6195
1872.558549,1428,16967.313696
3298.566648,1428,16970.833178
-393.482065,1428,16974.272658
5307.28574,1428,16977.715811
1666.146723,1428,16981.1436
3207.751869,1428,16984.59821
